expiry,dte,strike,option_type,moneyness,delta,implied_volatility,bid,ask,mid,spread_pct
2026-08-14,19,27900.0,PUT,0.9918821369529206,-0.4252118812443238,0.2757722463662233,579.4,597.6,588.5,0.030926083262531937
2026-08-14,19,27950.0,PUT,0.9936597035065996,-0.43597858044780785,0.2745370160261531,597.6,615.8,606.7,0.02999835173891533
2026-08-14,19,28000.0,CALL,0.9954372700602787,0.5526436168171647,0.27853147917781423,812.1,831.6,821.85,0.023726957473991603
2026-08-14,19,28000.0,PUT,0.9954372700602787,-0.446866962352894,0.2735586683091921,615.8,635.3,625.55,0.03117256814003677
2026-08-14,19,28100.0,PUT,0.9989924031676368,-0.4688952786006804,0.27250285612054953,656.0,675.1,665.55,0.028698069266020622
2026-08-14,19,28200.0,PUT,1.002547536274995,-0.4912853367742807,0.2682011086795755,697.7,717.2,707.45,0.027563785426531907
2026-08-14,19,28400.0,PUT,1.0096578024897114,-0.5384837717697646,0.2588199357199084,787.4,806.9,797.15,0.024462146396537664
2026-08-14,19,28500.0,PUT,1.0132129355970694,-0.5629482729558577,0.2554215052840969,835.5,855.0,845.25,0.023070097604259095
2026-08-14,19,28550.0,PUT,1.0149905021507484,-0.5752290794090802,0.254226926567484,860.2,881.0,870.6,0.023891569032850855
2026-08-14,19,28600.0,PUT,1.0167680687044276,-0.5875993326466773,0.2530938830703806,885.3,906.9,896.0999999999999,0.024104452628054933
2026-08-14,19,28650.0,PUT,1.0185456352581066,-0.6000607009516878,0.2520030844799082,911.2,932.2,921.7,0.022783986112617987
2026-08-14,19,28700.0,PUT,1.0203232018117856,-0.6123704748196903,0.2513896395625994,937.8,959.3,948.55,0.022666174687681197
2026-08-14,19,28750.0,CALL,1.0221007683654648,0.37831472715705766,0.25582903389440226,413.0,435.4,424.2,0.05280528052805275
2026-08-14,19,28800.0,PUT,1.0238783349191438,-0.636936472925958,0.2470896902332538,993.0,1015.4,1004.2,0.022306313483369825
2026-08-14,19,28900.0,CALL,1.027433468026502,0.34201117550558086,0.24764288155441405,350.4,372.0,361.2,0.05980066445182731
2026-08-14,19,28950.0,PUT,1.029211034580181,-0.6745008074526853,0.23972405034234956,1079.9,1105.4,1092.65,0.023337756829725893
2026-08-14,19,29000.0,PUT,1.03098860113386,-0.6871446965227674,0.23776630629905465,1110.5,1136.0,1123.25,0.02270198085911418
2026-08-14,19,29000.0,CALL,1.03098860113386,0.31731508414353127,0.2433308427311877,312.0,331.5,321.75,0.06060606060606061
2026-08-14,19,29100.0,CALL,1.0345437342412183,0.29292744024579037,0.2403734096058697,276.1,294.7,285.4,0.06517168885774341
2026-08-14,19,29100.0,PUT,1.0345437342412183,-0.7101217389186177,0.23702145393447396,1110.4,1273.3,1191.85,0.13667827327264326
2026-08-14,19,29150.0,PUT,1.0363213007948973,-0.7222440728026083,0.23605722620374173,1143.4,1306.1,1224.75,0.13284343743621133
2026-08-14,19,29200.0,CALL,1.0380988673485765,0.2688407719764667,0.2383299432492557,241.4,260.9,251.14999999999998,0.07764284292255613
2026-08-14,19,29200.0,PUT,1.0380988673485765,-0.7356325208669183,0.23397519380389156,1176.6,1333.4,1255.0,0.12494023904382484
2026-08-14,19,29300.0,PUT,1.0416540004559345,-0.7379995658891481,0.25310500967409066,1220.2,1521.0,1370.6,0.21946592733109585
2026-08-14,19,29300.0,CALL,1.0416540004559345,0.2460800762460756,0.23718046379892038,211.5,229.7,220.6,0.08250226654578417
2026-08-14,19,29350.0,PUT,1.0434315670096135,-0.7597550539108794,0.24028784897146954,1238.0,1523.9,1380.95,0.20703139143343358
2026-08-14,19,29400.0,PUT,1.0452091335632927,-0.7754530835253879,0.23255018183881174,1258.2,1557.1,1407.65,0.2123397151280502
2026-08-14,19,29400.0,CALL,1.0452091335632927,0.2238223788482799,0.23180361176848124,185.5,199.6,192.55,0.07322773305634897
2026-08-14,19,29500.0,CALL,1.0487642666706507,0.20189370700310957,0.22773257156021126,159.7,173.9,166.8,0.08513189448441257
2026-08-14,19,29500.0,PUT,1.0487642666706507,-0.7971221525768595,0.22863751237088273,1332.6,1631.4,1482.0,0.2016194331983807
2026-08-14,19,29550.0,CALL,1.05054183322433,0.19083900917440064,0.22588816400892567,146.5,162.0,154.25,0.10048622366288493
