symbol,asset_type,cadence,horizon_sessions,replayed_profile_count,native_not_eligible_count,matured_count,not_matured_count,directional_evaluable_count,directional_hit_count,directional_accuracy,mean_forward_return,median_forward_return,bullish_count,bullish_accuracy,bearish_count,bearish_accuracy,neutral_count,source_data_sha256,replay_result_sha256,outcome_sha256
AKAM,EQUITY,WEEKLY,5,1136,0,1135,1,890,442,0.4966292134831461,0.003307957707520292,0.003839960361699424,565,0.5256637168141592,325,0.4461538461538462,245,78370628d7c5424d40d7ef74e70828ea7d4f18b15c0be1a3cbb42357c01493e7,a3a16ae048c5e5052e566f860ca3d7d3e8c9126b92e848a8fccd2291853b57cc,b99f99b3b8ad75339c7a9ff9f35ac66fd259c2cd19833fa9db3852152bca43b3
AKAM,EQUITY,WEEKLY,10,1136,0,1134,2,889,467,0.5253093363329584,0.006866307290283275,0.007907217809441924,564,0.5656028368794326,325,0.4553846153846154,245,78370628d7c5424d40d7ef74e70828ea7d4f18b15c0be1a3cbb42357c01493e7,a3a16ae048c5e5052e566f860ca3d7d3e8c9126b92e848a8fccd2291853b57cc,b99f99b3b8ad75339c7a9ff9f35ac66fd259c2cd19833fa9db3852152bca43b3
AKAM,EQUITY,WEEKLY,20,1136,0,1132,4,887,457,0.5152198421645998,0.01313679933119161,0.012251955496061728,564,0.5567375886524822,323,0.44272445820433437,245,78370628d7c5424d40d7ef74e70828ea7d4f18b15c0be1a3cbb42357c01493e7,a3a16ae048c5e5052e566f860ca3d7d3e8c9126b92e848a8fccd2291853b57cc,b99f99b3b8ad75339c7a9ff9f35ac66fd259c2cd19833fa9db3852152bca43b3
ALAB,EQUITY,WEEKLY,5,65,0,64,1,50,25,0.5,0.026145325149256493,0.0155412284168851,39,0.5384615384615384,11,0.36363636363636365,14,51e925493eabb29ce2e00c4941a78867bc762108df7f4912e1263ec45545c171,e1c69fb7a5cdd49b2d49a6e200b1ae467122cb3b448e67e0225f997d7b0aba28,75a90ad53458dcafa19c3ed175e0aaa7e3038cb5b9f6c0f4f38dea57233b5fdb
ALAB,EQUITY,WEEKLY,10,65,0,63,2,49,29,0.5918367346938775,0.06262658122961388,0.013588772555134687,38,0.6052631578947368,11,0.5454545454545454,14,51e925493eabb29ce2e00c4941a78867bc762108df7f4912e1263ec45545c171,e1c69fb7a5cdd49b2d49a6e200b1ae467122cb3b448e67e0225f997d7b0aba28,75a90ad53458dcafa19c3ed175e0aaa7e3038cb5b9f6c0f4f38dea57233b5fdb
ALAB,EQUITY,WEEKLY,20,65,0,61,4,48,28,0.5833333333333334,0.13431586338797893,0.05925169619919646,37,0.6486486486486487,11,0.36363636363636365,13,51e925493eabb29ce2e00c4941a78867bc762108df7f4912e1263ec45545c171,e1c69fb7a5cdd49b2d49a6e200b1ae467122cb3b448e67e0225f997d7b0aba28,75a90ad53458dcafa19c3ed175e0aaa7e3038cb5b9f6c0f4f38dea57233b5fdb
ALB,EQUITY,WEEKLY,5,1136,0,1135,1,895,450,0.5027932960893855,0.003682741862470024,0.0024785510009532885,560,0.5232142857142857,335,0.46865671641791046,240,be4c36430b41fe9add73723643d236b80e531ddd80e1ab6fe8a6368eb7d8841f,bee19fa79b6f625a8150e210e1bff6005f7697e210e19bd138aac3c1b4952465,915c224394a645cb7a7187313aea263efb228ff35398580ed8ba1cd6a6807d97
ALB,EQUITY,WEEKLY,10,1136,0,1134,2,894,449,0.5022371364653244,0.006644405703104065,0.006068352140580546,559,0.5491949910554562,335,0.42388059701492536,240,be4c36430b41fe9add73723643d236b80e531ddd80e1ab6fe8a6368eb7d8841f,bee19fa79b6f625a8150e210e1bff6005f7697e210e19bd138aac3c1b4952465,915c224394a645cb7a7187313aea263efb228ff35398580ed8ba1cd6a6807d97
ALB,EQUITY,WEEKLY,20,1136,0,1132,4,893,466,0.5218365061590146,0.012694769334885144,0.012818349023530184,559,0.5760286225402504,334,0.4311377245508982,239,be4c36430b41fe9add73723643d236b80e531ddd80e1ab6fe8a6368eb7d8841f,bee19fa79b6f625a8150e210e1bff6005f7697e210e19bd138aac3c1b4952465,915c224394a645cb7a7187313aea263efb228ff35398580ed8ba1cd6a6807d97
ALGN,EQUITY,WEEKLY,5,1136,0,1135,1,942,493,0.5233545647558386,0.0050064010157672995,0.002680965147453085,612,0.5294117647058824,330,0.5121212121212121,193,54b7ddfe7b6838d5a13a0c2ce071c473f04f8f91f9d100cb1210d3a408ff63be,6c687bb1611b8c2658d17c63d6be4aa6556e6d1b299dbfd6b0a92b8fa5a19542,69502cc53f6d8bcc159aecdd046ef4c5d4b8569047c5f973c1eeec1d7ee69df8
ALGN,EQUITY,WEEKLY,10,1136,0,1134,2,941,515,0.5472901168969182,0.009898932730813855,0.0054261683720029374,611,0.5564648117839607,330,0.5303030303030303,193,54b7ddfe7b6838d5a13a0c2ce071c473f04f8f91f9d100cb1210d3a408ff63be,6c687bb1611b8c2658d17c63d6be4aa6556e6d1b299dbfd6b0a92b8fa5a19542,69502cc53f6d8bcc159aecdd046ef4c5d4b8569047c5f973c1eeec1d7ee69df8
ALGN,EQUITY,WEEKLY,20,1136,0,1132,4,939,526,0.5601703940362087,0.019742764363881914,0.018581657754952685,611,0.6006546644844517,328,0.4847560975609756,193,54b7ddfe7b6838d5a13a0c2ce071c473f04f8f91f9d100cb1210d3a408ff63be,6c687bb1611b8c2658d17c63d6be4aa6556e6d1b299dbfd6b0a92b8fa5a19542,69502cc53f6d8bcc159aecdd046ef4c5d4b8569047c5f973c1eeec1d7ee69df8
ALL,EQUITY,WEEKLY,5,1136,0,1135,1,931,479,0.514500537056928,0.0019926578656328793,0.0034518467380049156,663,0.5460030165912518,268,0.43656716417910446,204,6598116e9d68d1cd07034a3388e87c1c165349dd9351bddce0f1937eab2b41e6,c3c38870967de817a08412eb172a846b94ddc2be7706f3fe471dfd08500f7826,bcab2b95c1a3ff36e41694a844c352dea6b4c45862d3b32578cd9e22bb3cdba8
ALL,EQUITY,WEEKLY,10,1136,0,1134,2,930,484,0.5204301075268817,0.0040964251907091975,0.006064309349813168,662,0.5604229607250756,268,0.4216417910447761,204,6598116e9d68d1cd07034a3388e87c1c165349dd9351bddce0f1937eab2b41e6,c3c38870967de817a08412eb172a846b94ddc2be7706f3fe471dfd08500f7826,bcab2b95c1a3ff36e41694a844c352dea6b4c45862d3b32578cd9e22bb3cdba8
ALL,EQUITY,WEEKLY,20,1136,0,1132,4,928,494,0.5323275862068966,0.00807550930876425,0.008546752107534639,660,0.5772727272727273,268,0.4216417910447761,204,6598116e9d68d1cd07034a3388e87c1c165349dd9351bddce0f1937eab2b41e6,c3c38870967de817a08412eb172a846b94ddc2be7706f3fe471dfd08500f7826,bcab2b95c1a3ff36e41694a844c352dea6b4c45862d3b32578cd9e22bb3cdba8
ALLE,EQUITY,WEEKLY,5,602,0,601,1,481,231,0.4802494802494803,0.002599807689656189,0.002433326844461847,323,0.5232198142414861,158,0.3924050632911392,120,926fdf5893fe8b80e7ac8a8e3a10f41b26621c123c8bf173ae321c100aab5b06,65926b895ee121564a0131a922e1f3d925c02ae508d2457f4b4017d98d07125b,ce8c82b796af27c30b73c5a2e50384884d8730c0437b027dad5dd29714367b1b
ALLE,EQUITY,WEEKLY,10,602,0,600,2,480,245,0.5104166666666666,0.004788317565213613,0.004613059456146762,322,0.5559006211180124,158,0.4177215189873418,120,926fdf5893fe8b80e7ac8a8e3a10f41b26621c123c8bf173ae321c100aab5b06,65926b895ee121564a0131a922e1f3d925c02ae508d2457f4b4017d98d07125b,ce8c82b796af27c30b73c5a2e50384884d8730c0437b027dad5dd29714367b1b
ALLE,EQUITY,WEEKLY,20,602,0,598,4,478,229,0.4790794979079498,0.008754744584343012,0.008432163242429791,320,0.521875,158,0.3924050632911392,120,926fdf5893fe8b80e7ac8a8e3a10f41b26621c123c8bf173ae321c100aab5b06,65926b895ee121564a0131a922e1f3d925c02ae508d2457f4b4017d98d07125b,ce8c82b796af27c30b73c5a2e50384884d8730c0437b027dad5dd29714367b1b
ALNY,EQUITY,WEEKLY,5,1099,0,1098,1,857,416,0.485414235705951,0.006881521478368026,0.0024309360875430785,486,0.5061728395061729,371,0.4582210242587601,241,1f6cd03081097cf13c8af2dd545bbcb12ef1a2e7523ff81a8c32729fd2c67b80,05d31af266bcd474663049532209de1dbf55444e928f9390bee488960c3262cb,27081aec5c637cf62bdd5e1026565c81e906517218d07087f5d0b1763669204e
ALNY,EQUITY,WEEKLY,10,1099,0,1097,2,856,408,0.4766355140186916,0.01327647206501672,0.00512070226773953,486,0.49588477366255146,370,0.45135135135135135,241,1f6cd03081097cf13c8af2dd545bbcb12ef1a2e7523ff81a8c32729fd2c67b80,05d31af266bcd474663049532209de1dbf55444e928f9390bee488960c3262cb,27081aec5c637cf62bdd5e1026565c81e906517218d07087f5d0b1763669204e
ALNY,EQUITY,WEEKLY,20,1099,0,1095,4,854,390,0.4566744730679157,0.02417866613854609,0.005777007510109788,486,0.48559670781893005,368,0.41847826086956524,241,1f6cd03081097cf13c8af2dd545bbcb12ef1a2e7523ff81a8c32729fd2c67b80,05d31af266bcd474663049532209de1dbf55444e928f9390bee488960c3262cb,27081aec5c637cf62bdd5e1026565c81e906517218d07087f5d0b1763669204e
AMAT,EQUITY,WEEKLY,5,1136,0,1135,1,910,473,0.5197802197802198,0.004482711734284282,0.0030425963488844854,590,0.5338983050847458,320,0.49375,225,2b0889ed4cdf423dd5f9d823c5655ca624a31d33a66506b029db294f9172df9e,32b8eda3fb0eedeffadecbb3200c1b62cbca9e6cbc07a278ed7b39a73b8ba26d,c362c14079f8b24f607b158c687bb640cc482b74b8b0c1de6b96e0c744ecdc1b
AMAT,EQUITY,WEEKLY,10,1136,0,1134,2,910,490,0.5384615384615384,0.00856467943944568,0.007473277136377465,590,0.5474576271186441,320,0.521875,224,2b0889ed4cdf423dd5f9d823c5655ca624a31d33a66506b029db294f9172df9e,32b8eda3fb0eedeffadecbb3200c1b62cbca9e6cbc07a278ed7b39a73b8ba26d,c362c14079f8b24f607b158c687bb640cc482b74b8b0c1de6b96e0c744ecdc1b
AMAT,EQUITY,WEEKLY,20,1136,0,1132,4,910,492,0.5406593406593406,0.016685004492490628,0.01610382785706388,590,0.5644067796610169,320,0.496875,222,2b0889ed4cdf423dd5f9d823c5655ca624a31d33a66506b029db294f9172df9e,32b8eda3fb0eedeffadecbb3200c1b62cbca9e6cbc07a278ed7b39a73b8ba26d,c362c14079f8b24f607b158c687bb640cc482b74b8b0c1de6b96e0c744ecdc1b
AMCR,EQUITY,WEEKLY,5,314,0,313,1,240,115,0.4791666666666667,4.017991189245697e-05,0.0,116,0.46551724137931033,124,0.49193548387096775,73,606d5f7645c4eaef3417deb394e458c1bbb952333321d944e0b1e27132a4de06,914f8841df8fd935ae4ba28a123c8312295a6bebb6bb3929c0934781e830e033,b5f6fbc49bf0d7f8ed9558c7433c6f886e559986cacefe8bfbbaa44540beb5b1
AMCR,EQUITY,WEEKLY,10,314,0,312,2,239,101,0.4225941422594142,-0.000896944587466127,-0.0037830585700872055,115,0.3565217391304348,124,0.4838709677419355,73,606d5f7645c4eaef3417deb394e458c1bbb952333321d944e0b1e27132a4de06,914f8841df8fd935ae4ba28a123c8312295a6bebb6bb3929c0934781e830e033,b5f6fbc49bf0d7f8ed9558c7433c6f886e559986cacefe8bfbbaa44540beb5b1
AMCR,EQUITY,WEEKLY,20,314,0,310,4,237,94,0.39662447257383965,-0.0004202821165172702,-0.002282821407300295,113,0.34513274336283184,124,0.4435483870967742,73,606d5f7645c4eaef3417deb394e458c1bbb952333321d944e0b1e27132a4de06,914f8841df8fd935ae4ba28a123c8312295a6bebb6bb3929c0934781e830e033,b5f6fbc49bf0d7f8ed9558c7433c6f886e559986cacefe8bfbbaa44540beb5b1
AMD,EQUITY,WEEKLY,5,1136,0,1135,1,889,454,0.5106861642294713,0.006596658463341486,0.004087193460490468,504,0.5396825396825397,385,0.4727272727272727,246,b2b1afae6e2a6c045888d7804ee1326de2321d7ef04a98953946e76be4794fbc,386134bfd76db97904663af7672e187cde1c2f7256c3ffeaf09451d48156a673,37c267f141120a26c9068055173fe7d907b6db36f280fd34239f77c326b00f22
AMD,EQUITY,WEEKLY,10,1136,0,1134,2,888,470,0.5292792792792793,0.013060408712095859,0.008196721311475308,503,0.5646123260437376,385,0.4831168831168831,246,b2b1afae6e2a6c045888d7804ee1326de2321d7ef04a98953946e76be4794fbc,386134bfd76db97904663af7672e187cde1c2f7256c3ffeaf09451d48156a673,37c267f141120a26c9068055173fe7d907b6db36f280fd34239f77c326b00f22
AMD,EQUITY,WEEKLY,20,1136,0,1132,4,888,464,0.5225225225225225,0.026462027161335104,0.006776745786033711,503,0.5487077534791253,385,0.4883116883116883,244,b2b1afae6e2a6c045888d7804ee1326de2321d7ef04a98953946e76be4794fbc,386134bfd76db97904663af7672e187cde1c2f7256c3ffeaf09451d48156a673,37c267f141120a26c9068055173fe7d907b6db36f280fd34239f77c326b00f22
AME,EQUITY,WEEKLY,5,1136,0,1135,1,928,468,0.5043103448275862,0.0029925707237227397,0.003943106604703539,762,0.5249343832020997,166,0.40963855421686746,207,590ffe7332dd3adc3a430a16afa878fb5c94b4eab938b0d9b6e66a8cb2e5e887,e43066946b2b7dbb2af647f5bed6adec7fe9f1cdd7abcbef393e4786553a7362,125783a323f8030378282540f3be4ee166d0a448b20d71702f2413b0c8006710
AME,EQUITY,WEEKLY,10,1136,0,1134,2,927,475,0.5124056094929881,0.006241747651503959,0.006279645903096376,761,0.545335085413929,166,0.3614457831325301,207,590ffe7332dd3adc3a430a16afa878fb5c94b4eab938b0d9b6e66a8cb2e5e887,e43066946b2b7dbb2af647f5bed6adec7fe9f1cdd7abcbef393e4786553a7362,125783a323f8030378282540f3be4ee166d0a448b20d71702f2413b0c8006710
AME,EQUITY,WEEKLY,20,1136,0,1132,4,925,495,0.5351351351351351,0.012725771268213433,0.016821449474947126,759,0.5744400527009222,166,0.35542168674698793,207,590ffe7332dd3adc3a430a16afa878fb5c94b4eab938b0d9b6e66a8cb2e5e887,e43066946b2b7dbb2af647f5bed6adec7fe9f1cdd7abcbef393e4786553a7362,125783a323f8030378282540f3be4ee166d0a448b20d71702f2413b0c8006710
AMGN,EQUITY,WEEKLY,5,1136,0,1135,1,890,422,0.47415730337078654,0.0023190016479199076,0.0017182130584192379,587,0.48722316865417375,303,0.44884488448844884,245,29f7122795aed2be08a5a34fddfb56b196c4ffd64c4187874f664642cebc4115,646962285a7bcbb0331e792a780aa6bf80eee4e2921c6e9f83065bbb3f4d9446,7584ec28086b696609572a3dddb0122695ab8e3e65aa2e9b861c5e8b070eb64f
AMGN,EQUITY,WEEKLY,10,1136,0,1134,2,889,399,0.44881889763779526,0.004528903664937432,0.0021047219365258885,586,0.4658703071672355,303,0.4158415841584158,245,29f7122795aed2be08a5a34fddfb56b196c4ffd64c4187874f664642cebc4115,646962285a7bcbb0331e792a780aa6bf80eee4e2921c6e9f83065bbb3f4d9446,7584ec28086b696609572a3dddb0122695ab8e3e65aa2e9b861c5e8b070eb64f
AMGN,EQUITY,WEEKLY,20,1136,0,1132,4,887,383,0.4317925591882751,0.008949463065584624,0.004245975029653959,584,0.4606164383561644,303,0.37623762376237624,245,29f7122795aed2be08a5a34fddfb56b196c4ffd64c4187874f664642cebc4115,646962285a7bcbb0331e792a780aa6bf80eee4e2921c6e9f83065bbb3f4d9446,7584ec28086b696609572a3dddb0122695ab8e3e65aa2e9b861c5e8b070eb64f
AMP,EQUITY,WEEKLY,5,1029,0,1028,1,835,451,0.5401197604790419,0.003353666952678733,0.005687089443043525,593,0.5699831365935919,242,0.4669421487603306,193,ecfae070f257f648b8d406465904a55eaa7dfbc7b7950707fafcca3220650f3a,12f815b26b82ff5208ea43b221a7ac7a7b0b057c63fe2ac9258817bb39c6339c,3e43acb85ffca31ad491ea4beb9f3a1d49e31ecbaa4c3793780c707532d35ece
AMP,EQUITY,WEEKLY,10,1029,0,1027,2,834,458,0.5491606714628298,0.006566701918108955,0.008261731658955718,592,0.5827702702702703,242,0.4669421487603306,193,ecfae070f257f648b8d406465904a55eaa7dfbc7b7950707fafcca3220650f3a,12f815b26b82ff5208ea43b221a7ac7a7b0b057c63fe2ac9258817bb39c6339c,3e43acb85ffca31ad491ea4beb9f3a1d49e31ecbaa4c3793780c707532d35ece
AMP,EQUITY,WEEKLY,20,1029,0,1025,4,832,463,0.5564903846153846,0.013098126051413292,0.018145041346897317,590,0.5949152542372881,242,0.4628099173553719,193,ecfae070f257f648b8d406465904a55eaa7dfbc7b7950707fafcca3220650f3a,12f815b26b82ff5208ea43b221a7ac7a7b0b057c63fe2ac9258817bb39c6339c,3e43acb85ffca31ad491ea4beb9f3a1d49e31ecbaa4c3793780c707532d35ece
AMT,EQUITY,WEEKLY,5,1136,0,1135,1,935,482,0.5155080213903743,0.0025985964489987677,0.002849002849002913,664,0.5436746987951807,271,0.44649446494464945,200,2cb0e6387bf09ed6d0f88366342ac0b9f034d6e1ea1b188def95ee427002c76a,5af434219e43759dc7bf580992aa0912c7b193cacc74152b4fd893dcb10c368b,6bea59f5405c44aa02d9088d8d23de5006a6e26164bfe9db44b4fc935fd8de7f
AMT,EQUITY,WEEKLY,10,1136,0,1134,2,934,486,0.5203426124197003,0.004641659059231791,0.005114292019272937,664,0.5632530120481928,270,0.4148148148148148,200,2cb0e6387bf09ed6d0f88366342ac0b9f034d6e1ea1b188def95ee427002c76a,5af434219e43759dc7bf580992aa0912c7b193cacc74152b4fd893dcb10c368b,6bea59f5405c44aa02d9088d8d23de5006a6e26164bfe9db44b4fc935fd8de7f
AMT,EQUITY,WEEKLY,20,1136,0,1132,4,932,483,0.5182403433476395,0.008894027138521486,0.009883345134486743,664,0.5677710843373494,268,0.39552238805970147,200,2cb0e6387bf09ed6d0f88366342ac0b9f034d6e1ea1b188def95ee427002c76a,5af434219e43759dc7bf580992aa0912c7b193cacc74152b4fd893dcb10c368b,6bea59f5405c44aa02d9088d8d23de5006a6e26164bfe9db44b4fc935fd8de7f
AMZN,EQUITY,WEEKLY,5,1136,0,1135,1,886,470,0.5304740406320542,0.005748852226515908,0.004025414315546261,674,0.5504451038575667,212,0.4669811320754717,249,86ed5b2318fae28eb4ff56c9be6f333f80080bf27f29bc4264adc2baccddb386,7930046fc56f79261a0e2debfbc2934540a9c5a5470a043f7e810e87510383fa,e37f3c9f3f33670d6c94651805e76baf1b180ad4c8057441dd4883b262b0fcb3
AMZN,EQUITY,WEEKLY,10,1136,0,1134,2,885,479,0.5412429378531074,0.01136580673090968,0.00932749756611928,673,0.575037147102526,212,0.4339622641509434,249,86ed5b2318fae28eb4ff56c9be6f333f80080bf27f29bc4264adc2baccddb386,7930046fc56f79261a0e2debfbc2934540a9c5a5470a043f7e810e87510383fa,e37f3c9f3f33670d6c94651805e76baf1b180ad4c8057441dd4883b262b0fcb3
AMZN,EQUITY,WEEKLY,20,1136,0,1132,4,883,488,0.5526613816534541,0.022164356603027867,0.023442690168968272,671,0.6035767511177347,212,0.3915094339622642,249,86ed5b2318fae28eb4ff56c9be6f333f80080bf27f29bc4264adc2baccddb386,7930046fc56f79261a0e2debfbc2934540a9c5a5470a043f7e810e87510383fa,e37f3c9f3f33670d6c94651805e76baf1b180ad4c8057441dd4883b262b0fcb3
ANET,EQUITY,WEEKLY,5,576,0,575,1,457,240,0.5251641137855579,0.008731136339554326,0.009302613212714528,353,0.5609065155807366,104,0.40384615384615385,118,af0fcdcb4735fa1e22a2f6b9cd68bfe8d74902f3a76af1d0129888a2d48e5292,421d6ae56eabf4499e3788c734f5e68da082957fe5d1c2957f4665d0db4e409a,e5c5b13d1746df6d8f45f15b3bbc4198750d4e7300018076686f03174f747e66
ANET,EQUITY,WEEKLY,10,576,0,574,2,456,236,0.5175438596491229,0.01677744136095314,0.016247387914372635,352,0.5653409090909091,104,0.3557692307692308,118,af0fcdcb4735fa1e22a2f6b9cd68bfe8d74902f3a76af1d0129888a2d48e5292,421d6ae56eabf4499e3788c734f5e68da082957fe5d1c2957f4665d0db4e409a,e5c5b13d1746df6d8f45f15b3bbc4198750d4e7300018076686f03174f747e66
ANET,EQUITY,WEEKLY,20,576,0,572,4,454,246,0.5418502202643172,0.03342843891171527,0.04093555270009197,350,0.6114285714285714,104,0.3076923076923077,118,af0fcdcb4735fa1e22a2f6b9cd68bfe8d74902f3a76af1d0129888a2d48e5292,421d6ae56eabf4499e3788c734f5e68da082957fe5d1c2957f4665d0db4e409a,e5c5b13d1746df6d8f45f15b3bbc4198750d4e7300018076686f03174f747e66
AON,EQUITY,WEEKLY,5,811,0,810,1,668,336,0.5029940119760479,0.002743766456477031,0.003771449430440943,537,0.5418994413407822,131,0.3435114503816794,142,408a94f7bce40fb2789baabdf40c08a7c7bafc2d5894107e538e49ec9fd3d5dc,75ee0ee0ccc1a120243b322fc7a9f7d36b8b61faf89de901c843577d75d17701,b4589e6a551b0faa357290a30869f7ed98083c7afe624ba1592d4b2b563203d8
AON,EQUITY,WEEKLY,10,811,0,809,2,668,336,0.5029940119760479,0.005445663274131379,0.006563926940639231,537,0.5605214152700186,131,0.26717557251908397,141,408a94f7bce40fb2789baabdf40c08a7c7bafc2d5894107e538e49ec9fd3d5dc,75ee0ee0ccc1a120243b322fc7a9f7d36b8b61faf89de901c843577d75d17701,b4589e6a551b0faa357290a30869f7ed98083c7afe624ba1592d4b2b563203d8
AON,EQUITY,WEEKLY,20,811,0,807,4,666,340,0.5105105105105106,0.010737398093270834,0.012197446159710301,535,0.5682242990654206,131,0.2748091603053435,141,408a94f7bce40fb2789baabdf40c08a7c7bafc2d5894107e538e49ec9fd3d5dc,75ee0ee0ccc1a120243b322fc7a9f7d36b8b61faf89de901c843577d75d17701,b4589e6a551b0faa357290a30869f7ed98083c7afe624ba1592d4b2b563203d8
AOS,EQUITY,WEEKLY,5,1136,0,1135,1,933,481,0.5155412647374062,0.0032373327206098226,0.004195936070906514,640,0.5390625,293,0.4641638225255973,202,6cd440179807a50e9a58eca3ae49190d1ab0390388165ab4d61fc06ba29f6eab,0b13f6614a10e550aaf1ceaccf07b9f3340870f8ecf6a4bf9b119694aad823e0,d0bd1c0af8c4a3fbb83c54331a25b7f84451732e1a998abb319809ac4dcc7311
AOS,EQUITY,WEEKLY,10,1136,0,1134,2,933,467,0.5005359056806002,0.006125735451699408,0.007350362979418046,640,0.540625,293,0.4129692832764505,201,6cd440179807a50e9a58eca3ae49190d1ab0390388165ab4d61fc06ba29f6eab,0b13f6614a10e550aaf1ceaccf07b9f3340870f8ecf6a4bf9b119694aad823e0,d0bd1c0af8c4a3fbb83c54331a25b7f84451732e1a998abb319809ac4dcc7311
AOS,EQUITY,WEEKLY,20,1136,0,1132,4,932,497,0.5332618025751072,0.0122272061390025,0.014223784164675068,639,0.5758998435054773,293,0.4402730375426621,200,6cd440179807a50e9a58eca3ae49190d1ab0390388165ab4d61fc06ba29f6eab,0b13f6614a10e550aaf1ceaccf07b9f3340870f8ecf6a4bf9b119694aad823e0,d0bd1c0af8c4a3fbb83c54331a25b7f84451732e1a998abb319809ac4dcc7311
APA,EQUITY,WEEKLY,5,1136,0,1135,1,876,439,0.5011415525114156,0.0020851511489218336,0.0034678071899201246,457,0.5251641137855579,419,0.47494033412887826,259,d0f1e18b1755932f40e75af6e509ac153794cc5fe8ec634eb64a8ed93391dbe3,78318b980cb74d25bd48a51a98fb1749452c91535054495a54bfdf96edc20df5,e322d7c01cc15ab51d3e62b8ab78cb9e7a34bef166cd32618bfc865ca8a89b75
APA,EQUITY,WEEKLY,10,1136,0,1134,2,875,421,0.48114285714285715,0.004403003493973564,0.0033136431362679186,456,0.4934210526315789,419,0.4677804295942721,259,d0f1e18b1755932f40e75af6e509ac153794cc5fe8ec634eb64a8ed93391dbe3,78318b980cb74d25bd48a51a98fb1749452c91535054495a54bfdf96edc20df5,e322d7c01cc15ab51d3e62b8ab78cb9e7a34bef166cd32618bfc865ca8a89b75
APA,EQUITY,WEEKLY,20,1136,0,1132,4,873,424,0.4856815578465063,0.009198318323261104,0.006615642373394626,454,0.5066079295154186,419,0.4630071599045346,259,d0f1e18b1755932f40e75af6e509ac153794cc5fe8ec634eb64a8ed93391dbe3,78318b980cb74d25bd48a51a98fb1749452c91535054495a54bfdf96edc20df5,e322d7c01cc15ab51d3e62b8ab78cb9e7a34bef166cd32618bfc865ca8a89b75
APD,EQUITY,WEEKLY,5,1136,0,1135,1,912,460,0.5043859649122807,0.0020741887671753474,0.0022307717176941466,656,0.5137195121951219,256,0.48046875,223,83d20f7f828c1d8585ea0a86c27fd0988a920b9e9bd5b9a25e8fb7aead6aac39,7035e3912c4fd15d5ea742109a31678b7d1318f91d68cb77cdc37d9c88198ee5,b718aefe11aa73edbf0276f2b3989c74b97d63380f3c0f1e7bafeb63160dfe1d
APD,EQUITY,WEEKLY,10,1136,0,1134,2,911,459,0.5038419319429198,0.004002155623800305,0.003725312006595094,655,0.5282442748091603,256,0.44140625,223,83d20f7f828c1d8585ea0a86c27fd0988a920b9e9bd5b9a25e8fb7aead6aac39,7035e3912c4fd15d5ea742109a31678b7d1318f91d68cb77cdc37d9c88198ee5,b718aefe11aa73edbf0276f2b3989c74b97d63380f3c0f1e7bafeb63160dfe1d
APD,EQUITY,WEEKLY,20,1136,0,1132,4,909,459,0.504950495049505,0.007610724112138978,0.009039860969692781,653,0.55895865237366,256,0.3671875,223,83d20f7f828c1d8585ea0a86c27fd0988a920b9e9bd5b9a25e8fb7aead6aac39,7035e3912c4fd15d5ea742109a31678b7d1318f91d68cb77cdc37d9c88198ee5,b718aefe11aa73edbf0276f2b3989c74b97d63380f3c0f1e7bafeb63160dfe1d
APH,EQUITY,WEEKLY,5,1136,0,1135,1,928,483,0.5204741379310345,0.004189695840589421,0.004502146372107552,766,0.5365535248041775,162,0.4444444444444444,207,e5d5fd9dc49dc340ca9b74af470f005ec9966de98c9857da9fecd23c850c98e3,e32c4738bddc777b5699ff87bbb95db647264ef93c31d5ac73d0a34c04c83ae1,f8b4e119759a4ed0002b3bc179d8ea162b8775da702cfb3ceaa841f4e2153007
APH,EQUITY,WEEKLY,10,1136,0,1134,2,927,494,0.5329018338727076,0.008632431048855195,0.009803629812701553,765,0.5686274509803921,162,0.36419753086419754,207,e5d5fd9dc49dc340ca9b74af470f005ec9966de98c9857da9fecd23c850c98e3,e32c4738bddc777b5699ff87bbb95db647264ef93c31d5ac73d0a34c04c83ae1,f8b4e119759a4ed0002b3bc179d8ea162b8775da702cfb3ceaa841f4e2153007
APH,EQUITY,WEEKLY,20,1136,0,1132,4,925,529,0.5718918918918919,0.01793844049595722,0.020789057135154887,763,0.6186107470511141,162,0.35185185185185186,207,e5d5fd9dc49dc340ca9b74af470f005ec9966de98c9857da9fecd23c850c98e3,e32c4738bddc777b5699ff87bbb95db647264ef93c31d5ac73d0a34c04c83ae1,f8b4e119759a4ed0002b3bc179d8ea162b8775da702cfb3ceaa841f4e2153007
APO,EQUITY,WEEKLY,5,742,0,741,1,590,301,0.5101694915254237,0.004047375497214175,0.0016168632852264775,403,0.5186104218362283,187,0.4919786096256685,151,6ad82701498da5d77f7bc230a8ebec9b163010f4313c1e41608bfd2b43d87eb9,90ca148ab29e7876f9a2603e835105c32bfb4e2b52b1a0356ad2787e0ea91380,ac1efbcf2ce522de6d7ca8c4d4cbe31e70f511c92470e526b6f21653065df721
