symbol,relative_path,sha256,fieldnames,date_candidates,close_candidates
LQD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/LQD.daily.csv.gz,c6de97772dade84eb6b46233a55bdbd733106955cc2a4f48f88ed2a2c3c8efc1,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
LRCX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/LRCX.daily.csv.gz,14b2c40170b40c0d570a3f274cf771a7925fd5d7c9e0fd92446658396d3b4bcd,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
LULU,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/LULU.daily.csv.gz,9ad13adec0073798ffa4cbab9f682a80e1b2b57892375586de570ed86a094e18,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
LUV,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/LUV.daily.csv.gz,acba0b2d1823ef3ed3921e338973df07c3ef794cafd63b8dc5d6030694aabb8f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
LVS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/LVS.daily.csv.gz,ad610ac34e621dc710ac15f3b34594e66c17e8c0437036b65d8c5b2906f1d5b3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
LYB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/LYB.daily.csv.gz,bf294fd12f3f65610851b0e9c9c046b04b7217da464a87195331f983289f1d40,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
LYV,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/LYV.daily.csv.gz,7b8aab72688fb435ad8494af9dbc51cd26b8ca7774894f70174a50250b7d323b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MA.daily.csv.gz,6573be4181aca85d0814253b62d6c4dfb6c5d9f2731047ab44a539a4ca367d55,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MAA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MAA.daily.csv.gz,bbe627d76a7541e76132f0b75613e8b47c6c06058a74d614f6829a1acd1fead3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MAR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MAR.daily.csv.gz,083b76bb07e093c9bee37efd8999838afc66dd8807c99f610e0f8956499cfd4d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MAS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MAS.daily.csv.gz,7c83a671ca0fd8c267967e284c662416d1efddd9ff690f1c6e00a42d478bd900,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MCD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MCD.daily.csv.gz,a462c06a00a89987137886c1a0d1d214aab3ad3be477e109a8528a81448aee63,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MCHP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MCHP.daily.csv.gz,887baf91fcb229d611cdc090d061f93812346a242e9add18cff6e1cecf36aaa9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MCK,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MCK.daily.csv.gz,40869219fe0b061b74d428295fb6eaf6df510628c6919000d87c6a2c16d1bb45,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MCO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MCO.daily.csv.gz,d67cffa90c11b37525f9849a9931a22ee7e63ef15f945d1458ea6ae595ba49e5,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MDLZ,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MDLZ.daily.csv.gz,21e2085f30eabf6f8ff1a7b1f4473ab234e4bba4c98f92fe4f538e3cf14934c4,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MDT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MDT.daily.csv.gz,2873745713d4965ff708f9e8f467b553e94812a2381eae416c07ea6e76f4e62c,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MELI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MELI.daily.csv.gz,9dcfb069d72803f15a4eaaa268f2e3d59c854c2247cb3db433db3fbb11259a5e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MET,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MET.daily.csv.gz,a28f3df7cd4b32afd2dc8d52d754808e61654642d25bdfaab025f442c5cd37d8,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
META,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/META.daily.csv.gz,dc4d325502dfebc4d37fa22dfde40bdf23fe04f3c9ac9e4c8381e672ad8e35d0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MGM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MGM.daily.csv.gz,59936e7c67c710b5d3afa9ce6203d7fa4b73d8b21b647b244f787e781919aeb1,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MKC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MKC.daily.csv.gz,012c15882597b557107f15c4aa7663a230b7ffe9b4d91df12e6353e9c7552e02,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MLM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MLM.daily.csv.gz,903387982533fb24372b89904086bc638612f9c8e1e5c7c9dc8da6ab7f4bbcf3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MMM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MMM.daily.csv.gz,18b7d02bda49135c747ae67fd78978491611e7fbaf3e02d6bee8342feee88a8f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MNST,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MNST.daily.csv.gz,cf2986c8f5dfc81f304c11d6231ec858a2fec048879d5da7f44483937e70b8eb,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MO,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MO.daily.csv.gz,07cd714f4c2bfad01a1fc9869d2d4b3e3cb4c0979b5c6dd45e62df8f15f2cbb6,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MOS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MOS.daily.csv.gz,c6424e055edee699d580a52245beaf8542221bd3ffe048998647e19f1ac85f79,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MPC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MPC.daily.csv.gz,0296070de57e3023884fb5423461a1b3e6b6c72c34c9e61131eb7840ff9a0464,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MPWR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MPWR.daily.csv.gz,c3a1bef197c9b2621c7c667a4618ad4d47d760af1d8b831fc8197fb9fd1acdf8,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MRK,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MRK.daily.csv.gz,0f9bf1089f78ab4e6ba875a6d887e0c0d59151eed5a1fa464142d012e08a91a5,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MRNA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MRNA.daily.csv.gz,7a8f679c2d1fff17cc80f18f20be41d9337b66c406e7a1526112fb2d4dd788ec,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MRVL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MRVL.daily.csv.gz,3b508c3538f40e8deccf3ed050ed7fecfe344e2b4b4f003351f2069110318470,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MS.daily.csv.gz,1898b41f1b8359d432ad6a0697ae9adfb860a3bcd1138a338610ba12d895efcd,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MSCI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MSCI.daily.csv.gz,f68a08fd500ea59e42f78e421633ed7935e7ffdf683c00eb226e475d3bae8b45,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MSFT,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MSFT.daily.csv.gz,1f5c372775887f35b482071ebce93edb6e92257c144fe577beae8e7963c895b9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MSI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MSI.daily.csv.gz,a152078e87466f0cae070fd3a37b814ddcba7dbccccbb6b6df5fd119813d5772,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MSTR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MSTR.daily.csv.gz,e47aabbb09d1fbaba7c0e4e353d3ffe9feb40b2ed51ad576ea37f74c4c8fed85,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MTB,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MTB.daily.csv.gz,8141360aa025c6cddd3cba0e0610eeae04b38f397192edf913b0bbb83929aecc,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MTD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MTD.daily.csv.gz,91d63633da10eed7f9c525b345433e419c46817b2b1289d284cc67b4eae7992a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MTUM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MTUM.daily.csv.gz,ac6548912c2fc00ef583e54d4ada8f384d129c7e3571c5e5ac308ce2e5223670,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
MU,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/MU.daily.csv.gz,cdb6a92359788f3d8bc4c2001c16f953205f2cd261ce6348589fdf25b0508df7,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NBIS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NBIS.daily.csv.gz,0629cded93493328bf42181a11784b9bc20019b3916e9689dc538d93156be391,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NCLH,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NCLH.daily.csv.gz,629737b407dfe635e6b2b9dfe4c6396de9a7769e91e9efb565911c1314c689a2,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NDAQ,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NDAQ.daily.csv.gz,328d1cd805b8e9075bf689ed1138065d85dbebfac0296cf8053913ddca73e355,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NDSN,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NDSN.daily.csv.gz,85f555d3d5b36ad10a7b4c63c8ca50488bde1d8630643618a2488459766eb069,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NEE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NEE.daily.csv.gz,bbb8785539d010e0c10fac72de5518baa50d0987718ad0856263d6f090fba468,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NEM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NEM.daily.csv.gz,cdf1ece411a00b038875e598ad4e5a411b959ee88c700101b1385b103e2d118e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NFLX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NFLX.daily.csv.gz,9be3855b983b2e65ef2a5dab4998a47f1f75bfc11a35c0edd1ad39cea051845a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NI.daily.csv.gz,fdf846651b544b1943e8a495d9fe0f7ce35363de3b146f6b4e61fcd653f61d97,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NKE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NKE.daily.csv.gz,554bc2ac978a99c89eb3d385659639b89b2614eecc6e95abfbde872e25d7c6aa,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NOC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NOC.daily.csv.gz,c17d6d7ceff9b5f5c8964210cb25339d346fa2ac98f029a2501d6e14f3e1a57c,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NOW,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NOW.daily.csv.gz,8865c6c449604d8850986acc0e401e43c8b4b78f79491abc27b26f474a5638ee,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NRG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NRG.daily.csv.gz,3fc4acf3e3ece8b5cecfbcb02e6fb30367c3176f9d7e3d53884271ec5db82e97,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NSC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NSC.daily.csv.gz,48dbd1a7f3e4173f0a3868c109fa8bb8b09d2e97c4a40e4516ed7abdbbe53b96,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NTAP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NTAP.daily.csv.gz,71986d42e9a8d4dd98352a9c196890b8fdc6ce320bcfa1050f5c1a208053a9a0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NTRS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NTRS.daily.csv.gz,ae2cc6d6885f02754659179df943856f81b488198af5d2283a57811b7267029e,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NUE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NUE.daily.csv.gz,64c00f628780ea590c127b423d28802ce8e9091e914979df2771c67d35df0be8,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NVDA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NVDA.daily.csv.gz,2a90f447f3bc5e22a3472075bbaec732357e00973c107b5a9fbe43083a74e41b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NVR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NVR.daily.csv.gz,48457eaa21225897bce3919a7a6d2b7419f460ebe261522cb21d7450717f3e42,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NWS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NWS.daily.csv.gz,8ba3c0b254092953376da9cb8e10ae62687316f5edb403c8565216428b553425,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NWSA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NWSA.daily.csv.gz,781885f39ab4975f0326f9cceb79ecd335b710fecb45c172dae7428f893c9356,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
NXPI,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/NXPI.daily.csv.gz,2676f99d9742082178f797782386d83cec766d86bd348c6664afe639da801fa6,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
O,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/O.daily.csv.gz,fbca010622abebf0063db2d784a097f3368f445dbb08408eb629c1ef4fa93b11,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ODFL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ODFL.daily.csv.gz,3ce8dc75dc72cfbc167004e35f17e43ffabb8815b5f8d49e70c8e99e68d6d48a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
OIH,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/OIH.daily.csv.gz,b61131b41a2d370896db6b3e0743a1e2fe7ae2582ce2282bd7b55d716d29eaea,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
OKE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/OKE.daily.csv.gz,42650a8e8ccac82098af7d962389ae26204864ac5d13ac8216956e29e2ff34a9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
OMC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/OMC.daily.csv.gz,793456084c0e06b80d1283b311538c9a4cd1ef7e78500cd47cef8490657c12a4,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ON,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ON.daily.csv.gz,b9d24dfaf6c490ae6b962b634ef0cbec7d9ad4aad3394662f5dd2948c2b922d9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ORCL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ORCL.daily.csv.gz,117b1334f1025b1786e4277438b941ab8ca82635cc29f6ca855a3a519be4b392,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
ORLY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/ORLY.daily.csv.gz,c4dadaf2a864f6b05a7e1016e1b617816ba65cc5e2ab750a87a47f74f2259c68,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
OTIS,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/OTIS.daily.csv.gz,c7d52d61141e6dac3f04e210e86951a102f5cbc0ef316e0f950f5baf3143fa42,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
OXY,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/OXY.daily.csv.gz,cc17fd9ce44f9b8abd6ca6c509c784d7d7cf56560004e0d9082c5e5de1921ce2,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PANW,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PANW.daily.csv.gz,86101dcbcb2063c7113596a9ea03563e48ad609335c5f9ef29dcb3821052b806,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PAYX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PAYX.daily.csv.gz,aafb1683d78c4f630e06e62d4a3773a32583196ffae4ea8a89432927b6f6e092,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PCAR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PCAR.daily.csv.gz,7acf7ccdc6a5befafe7ae917b42fc72864c205b6143fc2e3d357aa1417b89152,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PCG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PCG.daily.csv.gz,a13d464718cdbc1f399be2f7881a88cceffa16f463fbb2852b042ee9480b6b76,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PDD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PDD.daily.csv.gz,7d0248ad91b51327651741e3c7a8e0da426216ab6b67c72b669649b24a17935c,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PEG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PEG.daily.csv.gz,ff2f1164f8d1b05212cac6d8c111cd50c65c8adbccb3da50d2092daaee5ab9da,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PEP,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PEP.daily.csv.gz,05858724cd9010ba29a2d62cf8b4cf16bb57059e69b15527ff617f41aa75bde2,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PFE,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PFE.daily.csv.gz,5637e04ad0180db909018d7ebec58addf0c3fd1168402d6c92f85c28e1133075,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PFG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PFG.daily.csv.gz,cc74502d30e51928cf77705b033c14172e8b03bf3147d25cc42c594d2a0bd0e6,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PG.daily.csv.gz,6251c5b2b0459c76e33941321b9ec6ccf5aa2257dd5fef7796bbb8c883f1e586,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PGR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PGR.daily.csv.gz,f2d1f0c24ce8d1e8d3c84cac2cb81c8d438235fe6e0d3165c7c56bd3fcc7e05b,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PH,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PH.daily.csv.gz,e2140c48c5726fc272ebc0c8367101092e7f0438c2da13652234d50748ee3f16,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PHM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PHM.daily.csv.gz,7d9947657fb99c560e29bc6ddf50eaac9dd4f56de9ba1ae32e45e1aba3f0cbdb,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PKG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PKG.daily.csv.gz,e9ac480127c50f192ec18892e9bb1499ca10cada50aca13b15cb65aae1ff70a9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PLD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PLD.daily.csv.gz,107eaf7ac847f15744dde2cca80da18fb0278891ee807fa2e9f3155ec9011ba3,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PLTR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PLTR.daily.csv.gz,733ca9c6a505db2d1afca3325e5cab978882983be7e5aa9bab27743931b09109,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PM.daily.csv.gz,91821decd4b97550fbf594ace103b5faee148af6ac317ab404ef11cb7d3a7cf9,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PNC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PNC.daily.csv.gz,b9035940de2df12853383ebfbe62f2c5f4f039e28b8c0cb8229084b25be3344a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PNR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PNR.daily.csv.gz,92fd75bd7d8790ff0f5c3ed2340f28b7c7365d06c8d6eba7c17e7b28b76e986f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PNW,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PNW.daily.csv.gz,ad226cd4db24c065ffb27ff0dbef8299a0e5cfcd15ee7d7a5ea992f057c8525d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PODD,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PODD.daily.csv.gz,790da3d3eb9c6b7c00c75c33221283d60c037d17b73905279c056f3b71c4fa03,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PPG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PPG.daily.csv.gz,a97ed2128c0c608044a6eca6b939a57c24c2895f9dec663943c652cd8168350c,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PPL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PPL.daily.csv.gz,2ae2b26ff198cccdaeac1bd08064e6e029500c4d245eb040faea04d98768bbe2,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PRU,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PRU.daily.csv.gz,88109c47e782c6db9c16516b47f69d60c6d2628fc61b5ecfebad74eff95c5437,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PSA,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PSA.daily.csv.gz,612a56f47b7ac5033f66fda128b0bdcf7762a25ab4c7e585b36cd5f8a8a320a8,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PSX,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PSX.daily.csv.gz,a2710a229f8b4b74317adc4a493ef072a683f5b12436596a6371982211167ab8,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PTC,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PTC.daily.csv.gz,9522501e4cac0f111519072ba860e86abb64fe1b51cafb648ae9bdf35d6e0e8d,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PWR,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PWR.daily.csv.gz,d1e4afc45c2fc26a850a8b1437db45f6410dd5f2cda90282d93d15dfe9e17f8a,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
PYPL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/PYPL.daily.csv.gz,55dd8d80fbc237a575577aa9c4e2db0dd9630962e5c4f2e0d7a30a64e0d0b9fe,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
QCOM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/QCOM.daily.csv.gz,eb640acd956c2296f236a3856384c0e269c0055868bbdecc43debcdb38d67dee,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
QQQ,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/QQQ.daily.csv.gz,904c33e3702c6c3c2779aa97bc7687df1ea680e8bf68d2336dd5af6d7ea687a4,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
QQQM,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/QQQM.daily.csv.gz,06a2d134d85b58d261778fd29d462b1272cf0ec32dd0de0b4ddb5c93c7242bc1,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
QUAL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/QUAL.daily.csv.gz,7dc9b1fa69bc548f43e3c0c0ef0b087ded4f570d8e2274f7b0e27a27233d394f,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
RCL,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RCL.daily.csv.gz,f8e1293365bcebe00ed14d35edff43efef8785b1ffb1af6840bc5f6bb716b205,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
REG,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/REG.daily.csv.gz,fe1dd0e848ce4a9e006c8fb82177aa9e327f96d9394b6873090e45385b898528,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
REGN,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/REGN.daily.csv.gz,4950d82ac901366de4f6eef9a184e1f6dd8f45f35c2c5fd3e6c7551fa1bcd2eb,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
RF,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RF.daily.csv.gz,551a1a58f5a492f72c95abec73b44eac1e10d89321cb58eb47a1255c5bd05dd0,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
RJF,research_data/m77_19_7_2/symbol_specific_polygon_replay_materialization/daily_bars/RJF.daily.csv.gz,1c3037758ced61161bc3a21c562b1728f9c8dd0c004abecab2100abc7cb4b250,session_date|open|high|low|close|volume|vwap|transactions,session_date,close
