symbol,asset_type,horizon_sessions,directional_evaluable_count,directional_hit_count,directional_accuracy,bullish_count,bullish_accuracy,bearish_count,bearish_accuracy,neutral_count,always_bullish_accuracy,previous_period_direction_accuracy,edge_vs_random_50_50,edge_vs_always_bullish,edge_vs_previous_period_direction,mean_directional_return,median_directional_return,payoff_ratio
TEL,EQUITY,5,769,384,0.49934980494148246,559,0.5295169946332737,210,0.41904761904761906,167,0.5587606837606838,0.487152034261242,-0.0006501950585175442,-0.05941087881920132,0.012197770680240472,-0.00016840977483072154,0.0,0.9913837943225965
TEL,EQUITY,10,768,387,0.50390625,558,0.53584229390681,210,0.41904761904761906,167,0.5572192513368984,0.4989293361884368,0.00390625,-0.053313001336898425,0.004976913811563177,-0.0016829638156215002,0.0005957326006613695,0.9103424097295568
TEL,EQUITY,20,767,400,0.5215123859191656,557,0.585278276481149,210,0.3523809523809524,166,0.6055734190782422,0.4844587352625938,0.0215123859191656,-0.08406103315907665,0.03705365065657179,-0.000323978507623722,0.0028612997090202708,0.9075460823916909
TER,EQUITY,5,902,471,0.5221729490022173,610,0.5524590163934426,292,0.4589041095890411,233,0.5462555066079295,0.4982363315696649,0.022172949002217335,-0.024082557605712207,0.02393661743255243,0.001643235098845612,0.0027342935472863816,0.9872812089524148
TER,EQUITY,10,901,463,0.5138734739178691,609,0.5451559934318555,292,0.4486301369863014,233,0.5432098765432098,0.5172719220549159,0.013873473917869084,-0.029336402625340763,-0.0033984481370468167,0.003453234989405847,0.002283849918433889,1.0565130536071952
TER,EQUITY,20,900,464,0.5155555555555555,608,0.5641447368421053,292,0.4143835616438356,232,0.5671378091872792,0.5106194690265486,0.015555555555555545,-0.05158225363172364,0.0049360865290069,0.004764939783652192,0.00439749942901696,1.0419305285769414
TFC,EQUITY,5,501,266,0.530938123752495,334,0.5538922155688623,167,0.48502994011976047,129,0.5365079365079365,0.5263157894736842,0.03093812375249505,-0.005569812755441439,0.004622334278810869,-0.016769216356351577,0.001980198019801982,0.42662417027773014
TFC,EQUITY,10,500,257,0.514,333,0.5405405405405406,167,0.46107784431137727,129,0.5405405405405406,0.5215311004784688,0.014000000000000012,-0.026540540540540558,-0.007531100478468833,-0.0319879093690951,0.0029288825660355178,0.39562972515001016
TFC,EQUITY,20,498,258,0.5180722891566265,331,0.5468277945619335,167,0.46107784431137727,129,0.5550239234449761,0.5,0.01807228915662651,-0.03695163428834958,0.01807228915662651,-0.07824788736621915,0.004135760108880726,0.26921980197944173
TGT,EQUITY,5,901,465,0.516093229744728,527,0.5332068311195446,374,0.4919786096256685,234,0.5268722466960353,0.51105216622458,0.016093229744728044,-0.01077901695130723,0.0050410635201479925,0.0003813449899249849,0.0010520778537610465,0.9627576265945386
TGT,EQUITY,10,900,445,0.49444444444444446,526,0.5247148288973384,374,0.45187165775401067,234,0.5202821869488536,0.5119152691968226,-0.005555555555555536,-0.025837742504409178,-0.017470824752378156,0.0009227572466892226,-0.0007634644506622212,1.0699079468823758
TGT,EQUITY,20,898,430,0.47884187082405344,524,0.5152671755725191,374,0.42780748663101603,234,0.5335689045936396,0.49469964664310956,-0.02115812917594656,-0.05472703376958615,-0.01585777581905612,-0.0006870046824371425,-0.002011800971850608,1.0635414121349869
TIP,ETF,5,909,440,0.48404840484048406,515,0.5048543689320388,394,0.45685279187817257,213,0.5240641711229946,0.4677996422182469,-0.01595159515951594,-0.04001576628251058,0.01624876262223718,-0.0002429607577004893,-0.0003123609504316338,0.9840740207821893
TIP,ETF,10,908,431,0.4746696035242291,515,0.487378640776699,393,0.4580152671755725,213,0.512042818911686,0.47674418604651164,-0.0253303964757709,-0.037373215387456915,-0.002074582522282542,-0.00016471452594001276,-0.0006230565578967395,1.0642120044799022
TIP,ETF,20,906,440,0.4856512141280353,515,0.5029126213592233,391,0.4629156010230179,213,0.5201072386058981,0.482078853046595,-0.014348785871964698,-0.034456024477862834,0.003572361081440323,0.00027672786456110635,-0.0004001949541390104,1.1109957817115115
TJX,EQUITY,5,932,481,0.5160944206008584,759,0.5335968379446641,173,0.4393063583815029,203,0.5436123348017621,0.45984112974404234,0.016094420600858417,-0.02751791420090366,0.056253290856816074,-4.05216826752725e-05,0.000826128099615353,0.9345864237226955
TJX,EQUITY,10,931,492,0.5284640171858217,759,0.5638998682476943,172,0.37209302325581395,203,0.5811287477954145,0.4792219274977896,0.0284640171858217,-0.05266473060959276,0.04924208968803212,0.0012773658870501063,0.002279016767051889,0.9657329463434038
TJX,EQUITY,20,929,514,0.5532831001076426,757,0.6010568031704095,172,0.3430232558139535,203,0.607773851590106,0.49734982332155475,0.05328310010764259,-0.054490751482463406,0.05593327678608784,0.0035754125279831564,0.006997455470737934,0.9484185221564894
TKO,EQUITY,5,72,27,0.375,58,0.39655172413793105,14,0.2857142857142857,19,0.4835164835164835,0.4835164835164835,-0.125,-0.10851648351648352,-0.10851648351648352,-0.004146825635041395,-0.0063047368469845155,1.2883408411884794
TKO,EQUITY,10,71,28,0.39436619718309857,57,0.42105263157894735,14,0.2857142857142857,19,0.5,0.5111111111111111,-0.10563380281690143,-0.10563380281690143,-0.1167449139280125,-0.00679121380786913,-0.0135288040537217,1.1435215836878192
TKO,EQUITY,20,69,33,0.4782608695652174,57,0.5263157894736842,12,0.25,19,0.5795454545454546,0.42045454545454547,-0.021739130434782594,-0.10128458498023718,0.057806324110671936,-0.0048317928195409105,-0.015823443681032723,0.9386973297480373
TLT,ETF,5,872,409,0.4690366972477064,432,0.49074074074074076,440,0.44772727272727275,263,0.5171806167400881,0.4911660777385159,-0.030963302752293587,-0.04814391949238167,-0.02212938049080948,0.00017166648310621238,-0.0013975143008674307,1.1585670108673671
TLT,ETF,10,871,423,0.4856486796785304,432,0.48842592592592593,439,0.48291571753986334,263,0.5035273368606702,0.499558693733451,-0.014351320321469574,-0.017878657182139768,-0.013910014054920594,0.0011928495728752981,-0.0007464278097675248,1.1915966438192473
TLT,ETF,20,869,427,0.49136939010356734,432,0.47453703703703703,437,0.5080091533180778,263,0.48939929328621906,0.48672566371681414,-0.008630609896432662,0.001970096817348277,0.0046437263867532,0.0030949539687906763,-0.00047460844803037805,1.2841485872339309
TMO,EQUITY,5,932,478,0.5128755364806867,732,0.5245901639344263,200,0.47,203,0.5321585903083701,0.49867608120035306,0.012875536480686733,-0.01928305382768336,0.014199455280333673,0.0005244352169543442,0.000990226474491207,0.9916603188187072
TMO,EQUITY,10,931,493,0.5295381310418904,731,0.5485636114911081,200,0.46,203,0.5608465608465608,0.5057369814651368,0.029538131041890403,-0.03130842980467041,0.02380114957675361,0.0010717588180726597,0.0031404958677685446,0.9452774470986763
TMO,EQUITY,20,929,510,0.5489773950484392,729,0.5898491083676269,200,0.4,203,0.6015901060070671,0.5260831122900088,0.04897739504843923,-0.05261271095862785,0.022894282758430418,0.002946809635488869,0.008313934153641567,0.9240618722296395
TMUS,EQUITY,5,521,259,0.4971209213051823,391,0.5268542199488491,130,0.4076923076923077,111,0.5427215189873418,0.47385103011093505,-0.0028790786948176827,-0.04560059768215946,0.023269891194247272,-0.0006836843001258407,-0.00013368090368293117,0.9579715156445049
TMUS,EQUITY,10,520,259,0.4980769230769231,391,0.5370843989769821,129,0.3798449612403101,111,0.5435816164817749,0.4492063492063492,-0.0019230769230769162,-0.04550469340485186,0.048870573870573863,0.000653263488087681,0.0,1.0460136705786063
TMUS,EQUITY,20,518,274,0.528957528957529,391,0.5677749360613811,127,0.4094488188976378,111,0.5627980922098569,0.465818759936407,0.02895752895752901,-0.03384056325232787,0.06313876902112203,0.004693196220934235,0.004275671985073171,1.08076695070719
TPL,EQUITY,5,866,460,0.5311778290993071,593,0.5480607082630692,273,0.4945054945054945,207,0.5377446411929171,0.516822429906542,0.03117782909930711,-0.006566812093609986,0.014355399192765073,0.005587512812400997,0.0031260535121780952,1.1357203140817038
TPL,EQUITY,10,865,470,0.5433526011560693,593,0.5666104553119731,272,0.49264705882352944,207,0.5438432835820896,0.5163398692810458,0.043352601156069315,-0.0004906824260202391,0.02701273187502351,0.011507802617650723,0.006772832963824138,1.1952832429477236
TPL,EQUITY,20,864,484,0.5601851851851852,593,0.596964586846543,271,0.4797047970479705,206,0.5663551401869159,0.5547240411599625,0.06018518518518523,-0.006169955001730676,0.005461144025222686,0.018147817249929164,0.011977285898843448,1.137466406581198
TPR,EQUITY,5,318,162,0.5094339622641509,207,0.5265700483091788,111,0.4774774774774775,113,0.5220417633410673,0.48259860788863107,0.009433962264150941,-0.012607801076916392,0.02683535437551987,0.018265149109162562,0.001659750711335728,1.7574772447532991
TPR,EQUITY,10,318,171,0.5377358490566038,207,0.5942028985507246,111,0.43243243243243246,112,0.5744186046511628,0.5302325581395348,0.037735849056603765,-0.036682755594559024,0.007503290917068917,0.0208627233629661,0.006396995997661581,1.4422045257032852
TPR,EQUITY,20,316,166,0.5253164556962026,205,0.5804878048780487,111,0.42342342342342343,112,0.5654205607476636,0.5245901639344263,0.025316455696202556,-0.040104105051461,0.0007262917617762987,0.03068207378999813,0.008571312362833428,1.5226694461349595
TQQQ,ETF,5,668,369,0.5523952095808383,540,0.575925925925926,128,0.453125,132,0.5725,0.5269086357947435,0.05239520958083832,-0.02010479041916169,0.025486573786094868,0.0028603018870332333,0.007229464368217087,0.8915387659122657
TQQQ,ETF,10,667,381,0.5712143928035982,539,0.6122448979591837,128,0.3984375,132,0.6170212765957447,0.5431789737171464,0.0712143928035982,-0.04580688379214648,0.028035419086451796,0.00521909063263266,0.014507989907485364,0.8519207292411001
TQQQ,ETF,20,666,383,0.575075075075075,538,0.6245353159851301,128,0.3671875,131,0.6260978670012547,0.5408805031446541,0.07507507507507505,-0.051022791926179645,0.03419457193042097,0.0065006503494237,0.02947148704980662,0.8206125292675717
TRGP,EQUITY,5,619,328,0.529886914378029,427,0.5597189695550351,192,0.4635416666666667,138,0.5653896961690885,0.49403973509933774,0.02988691437802904,-0.03550278179105948,0.0358471792786913,0.005374952068308834,0.004767580452920139,1.15658933181319
TRGP,EQUITY,10,618,339,0.5485436893203883,426,0.5845070422535211,192,0.46875,138,0.5793650793650794,0.528476821192053,0.04854368932038833,-0.030821390044691088,0.020066868128335358,0.008867399237461611,0.007164688776969186,1.106562899064528
TRGP,EQUITY,20,618,356,0.5760517799352751,426,0.6338028169014085,192,0.4479166666666667,136,0.6021220159151194,0.5291777188328912,0.07605177993527512,-0.02607023597984426,0.0468740611023839,0.016841726902793674,0.01689172907283193,1.0733209950539144
TRI,EQUITY,5,835,437,0.5233532934131736,583,0.5403087478559176,252,0.48412698412698413,201,0.5405405405405406,0.5029013539651838,0.023353293413173604,-0.017187247127366967,0.020451939447989842,-0.00014201696068180054,0.0010096658093210475,0.8992143369647316
TRI,EQUITY,10,834,442,0.5299760191846523,582,0.5515463917525774,252,0.4801587301587302,201,0.5507246376811594,0.5082284607938045,0.029976019184652314,-0.02074861849650711,0.021747558390847854,0.0006314785576669776,0.002996617049894623,0.9225956137442869
TRI,EQUITY,20,833,450,0.5402160864345739,581,0.5593803786574871,252,0.49603174603174605,200,0.5605033881897387,0.537864077669903,0.04021608643457386,-0.0202873017551648,0.0023520087646708987,0.0019623950138999828,0.004860936624210055,0.9255237270429958
TRMB,EQUITY,5,923,492,0.5330444203683641,607,0.5469522240527183,316,0.5063291139240507,212,0.5277533039647577,0.49029982363315694,0.03304442036836408,0.005291116403606355,0.04274459673520714,0.002009400748708613,0.0034417484081914473,0.9813094909749501
TRMB,EQUITY,10,923,504,0.5460455037919827,607,0.5634266886326195,316,0.5126582278481012,211,0.5414462081128748,0.5163283318623124,0.04604550379198269,0.004599295679107884,0.029717171929670272,0.0035199973194357604,0.005445686443106834,0.9607305430887499
TRMB,EQUITY,20,923,512,0.5547128927410617,607,0.5930807248764415,316,0.4810126582278481,209,0.5609540636042403,0.497789566755084,0.054712892741061725,-0.006241170863178547,0.05692332598597771,0.004829497275717456,0.015191199580932402,0.916019553386159
TROW,EQUITY,5,909,478,0.5258525852585259,595,0.534453781512605,314,0.5095541401273885,226,0.5251101321585903,0.5035335689045937,0.02585258525852585,0.0007424530999355916,0.022319016353932186,0.0009855370884592832,0.002048480710139966,0.962523070579729
TROW,EQUITY,10,909,477,0.5247524752475248,595,0.5445378151260504,314,0.4872611464968153,225,0.5396825396825397,0.5136804942630185,0.024752475247524774,-0.014930064435014878,0.011071980984506236,0.00017108051642505322,0.0028271405492730217,0.9131352461435025
TROW,EQUITY,20,907,495,0.545755237045204,593,0.581787521079258,314,0.47770700636942676,225,0.5618374558303887,0.5305039787798409,0.04575523704520401,-0.016082218785184677,0.01525125826536311,-0.0006868456404740533,0.006159911297277221,0.8132962526271253
TRV,EQUITY,5,743,364,0.4899057873485868,559,0.5223613595706619,184,0.391304347826087,211,0.5482180293501048,0.49737670514165794,-0.010094212651413192,-0.05831224200151797,-0.00747091779307113,-0.0003823167263108525,-0.0005942211988411161,1.0059776557809665
TRV,EQUITY,10,742,363,0.48921832884097033,558,0.5197132616487455,184,0.3967391304347826,211,0.5414480587618048,0.48105263157894734,-0.010781671159029671,-0.05222972992083447,0.008165697262022986,-0.001602332873665443,-0.00076357454744852,0.9444765141006549
TRV,EQUITY,20,740,366,0.4945945945945946,556,0.5431654676258992,184,0.34782608695652173,211,0.5751840168243953,0.47318611987381703,-0.005405405405405406,-0.08058942222980076,0.02140847472077756,-0.0023372257926630086,-0.0006092181837801247,0.9217112979399326
TSCO,EQUITY,5,938,485,0.5170575692963753,626,0.5511182108626198,312,0.44871794871794873,197,0.5383259911894274,0.49646643109540634,0.017057569296375252,-0.021268421893052114,0.020591138200968917,-0.00021915908033114513,0.0012805284606680067,0.9219322474492535
TSCO,EQUITY,10,938,509,0.5426439232409381,626,0.5686900958466453,312,0.49038461538461536,196,0.5476190476190477,0.49382716049382713,0.04264392324093813,-0.004975124378109541,0.048816762747111,0.0005328058437172864,0.004591451230686938,0.8618384428081853
TSCO,EQUITY,20,937,519,0.5538954108858057,626,0.5830670926517572,311,0.49517684887459806,195,0.5556537102473498,0.5203180212014135,0.05389541088580574,-0.0017582993615440357,0.03357738968439228,0.0015488808117619984,0.010607798165137572,0.8432283665320347
TSLA,EQUITY,5,618,320,0.517799352750809,396,0.553030303030303,222,0.45495495495495497,163,0.5428937259923176,0.5236875800256082,0.017799352750809017,-0.02509437324150854,-0.005888227274799207,0.004275161230246628,0.002773379396073694,1.075524489618488
TSLA,EQUITY,10,617,309,0.5008103727714749,396,0.5454545454545454,221,0.42081447963800905,163,0.5512820512820513,0.5115384615384615,0.0008103727714748876,-0.050471678510576434,-0.01072808876698661,0.0071133326342579925,0.0005298570837537486,1.1731647275056456
TSLA,EQUITY,20,615,308,0.5008130081300813,396,0.5606060606060606,219,0.3926940639269406,163,0.5681233933161953,0.5347043701799485,0.0008130081300813385,-0.06731038518611399,-0.0338913620498672,0.011654212701416353,5.725503026332568e-05,1.17876261349652
TSN,EQUITY,5,881,437,0.4960272417707151,531,0.519774011299435,350,0.46,254,0.520704845814978,0.4902654867256637,-0.0039727582292848895,-0.02467760404426289,0.005761755045051387,0.0001247357543557498,0.0,1.024595183055105
TSN,EQUITY,10,880,440,0.5,531,0.5329566854990584,349,0.4498567335243553,254,0.5458553791887125,0.5097173144876325,0.0,-0.04585537918871252,-0.009717314487632467,0.0004460744613039344,0.00011646866992776062,1.0208962511690485
TSN,EQUITY,20,880,431,0.48977272727272725,531,0.5310734463276836,349,0.4269340974212034,252,0.5388692579505301,0.5106571936056838,-0.010227272727272751,-0.04909653067780284,-0.020884466332956597,0.0012248903564930362,-0.0013525183542481,1.0823023217206613
TT,EQUITY,5,235,129,0.548936170212766,167,0.5508982035928144,68,0.5441176470588235,51,0.5244755244755245,0.4755244755244755,0.04893617021276597,0.024460645737241493,0.07341169468829045,-0.08383943223122914,0.0028310104529616353,0.12538644113169314
TT,EQUITY,10,234,127,0.5427350427350427,166,0.5602409638554217,68,0.5,51,0.5403508771929825,0.4964788732394366,0.042735042735042694,0.0023841655420602237,0.04625616949560607,-0.12433065345204386,0.0035828704296267944,0.11925039481312318
TT,EQUITY,20,233,128,0.5493562231759657,165,0.593939393939394,68,0.4411764705882353,50,0.5759717314487632,0.48936170212765956,0.04935622317596566,-0.026615508272797572,0.059994521048306104,-0.23291935385338322,0.006571165724799544,0.08343076147806816
TTD,EQUITY,5,367,180,0.4904632152588556,222,0.5225225225225225,145,0.4413793103448276,88,0.5186813186813187,0.5076923076923077,-0.009536784741144388,-0.028218103422463114,-0.017229092433452053,-0.002721870592592907,-0.0005478951693909107,0.9544020402240232
TTD,EQUITY,10,366,189,0.5163934426229508,222,0.5720720720720721,144,0.4305555555555556,88,0.5550660792951542,0.4768211920529801,0.016393442622950838,-0.03867263667220333,0.03957225056997071,-0.001667307531849313,0.0041909353474105515,0.9030554307046108
TTD,EQUITY,20,364,209,0.5741758241758241,222,0.6081081081081081,142,0.5211267605633803,88,0.5353982300884956,0.5331858407079646,0.07417582417582413,0.038777594087328504,0.040989983467859537,0.0031070881152472918,0.02636279908448791,0.7752094415287608
TTWO,EQUITY,5,884,450,0.5090497737556561,615,0.5235772357723577,269,0.4758364312267658,251,0.5312775330396475,0.5,0.009049773755656076,-0.022227759283991455,0.009049773755656076,-0.0012502397858442495,0.001280558619825678,0.9032465576712051
TTWO,EQUITY,10,883,458,0.5186862967157417,614,0.5472312703583062,269,0.45353159851301117,251,0.5599647266313933,0.4911660777385159,0.018686296715741735,-0.04127842991565156,0.02752021897722584,-0.0017123855317414142,0.00248508946322068,0.8726388066288678
TTWO,EQUITY,20,881,472,0.5357548240635641,612,0.5718954248366013,269,0.45353159851301117,251,0.5724381625441696,0.5176678445229682,0.03575482406356412,-0.036683338480605454,0.018086979540595904,0.001449681267004954,0.009199632014719628,0.8985489200360774
TXN,EQUITY,5,939,481,0.5122470713525027,666,0.545045045045045,273,0.43223443223443225,196,0.5383259911894274,0.4893805309734513,0.012247071352502692,-0.026078919836924674,0.022866540379051392,0.00031828786095009474,0.0012960082944530882,0.9733365313259156
TXN,EQUITY,10,939,485,0.516506922257721,666,0.545045045045045,273,0.4468864468864469,195,0.5546737213403881,0.48498233215547704,0.01650692225772099,-0.03816679908266707,0.031524590102243955,0.0008830173626135299,0.0018050541516245744,0.9778929761249409
TXN,EQUITY,20,939,501,0.5335463258785943,666,0.575075075075075,273,0.43223443223443225,193,0.5803886925795053,0.49557522123893805,0.033546325878594296,-0.04684236670091102,0.03797110463965625,-0.00047854387590600837,0.003929273084479323,0.8597964880170225
TXT,EQUITY,5,917,451,0.49182115594329334,614,0.495114006514658,303,0.48514851485148514,218,0.518942731277533,0.48324514991181655,-0.008178844056706658,-0.027121575334239645,0.00857600603147679,-0.0003963867273428923,-0.000447560793674473,1.010040142552037
TXT,EQUITY,10,916,465,0.50764192139738,614,0.5276872964169381,302,0.46688741721854304,218,0.5405643738977073,0.4739168877099912,0.007641921397379958,-0.032922452500327326,0.03372503368738877,0.0009037162868369482,0.001475242657760445,1.0049148014363833
TXT,EQUITY,20,914,464,0.5076586433260394,614,0.5260586319218241,300,0.47,218,0.5397526501766784,0.46194690265486726,0.007658643326039383,-0.03209400685063901,0.04571174067117212,-0.0020280478522461546,0.002156901995245264,0.9175553522970002
TYL,EQUITY,5,923,500,0.5417118093174431,690,0.5666666666666667,233,0.4678111587982833,212,0.5585903083700441,0.4876325088339223,0.041711809317443116,-0.01687849905260097,0.05407930048352083,0.003010539773697261,0.002780935368626114,1.0396985231175768
TYL,EQUITY,10,923,503,0.5449620801733478,690,0.572463768115942,233,0.463519313304721,211,0.5608465608465608,0.4911660777385159,0.044962080173347796,-0.01588448067321302,0.0537960024348319,0.005922639422254407,0.004975728155339754,1.1198018888043473
TYL,EQUITY,20,923,534,0.5785482123510293,690,0.6057971014492753,233,0.4978540772532189,209,0.5856890459363958,0.5075154730327144,0.07854821235102927,-0.007140833585366546,0.07103273931831489,0.010457756878795976,0.013716525146962644,1.0486377695169855
UAL,EQUITY,5,588,275,0.467687074829932,381,0.5013123359580053,207,0.4057971014492754,179,0.5202086049543677,0.5136897001303781,-0.03231292517006801,-0.05252153012443572,-0.046002625300446076,-0.004455426919277807,-0.00441405120032734,0.9444347776094829
UAL,EQUITY,10,587,269,0.45826235093696766,380,0.5105263157894737,207,0.36231884057971014,179,0.5535248041775457,0.4954248366013072,-0.041737649063032345,-0.09526245324057803,-0.03716248566433955,-0.011272807372091248,-0.009740259740259827,0.8554104239729925
UAL,EQUITY,20,585,246,0.4205128205128205,378,0.46825396825396826,207,0.3333333333333333,179,0.5523560209424084,0.45157068062827227,-0.07948717948717948,-0.13184320042958791,-0.031057860115451752,-0.0180945671980937,-0.020202020202020332,0.9621994299595357
UBER,EQUITY,5,243,116,0.4773662551440329,146,0.5068493150684932,97,0.4329896907216495,75,0.5251572327044025,0.5031645569620253,-0.022633744855967086,-0.047790977560369596,-0.02579830181799242,-0.005315580725000659,-0.002424830261881672,0.8676825181557509
UBER,EQUITY,10,243,114,0.4691358024691358,146,0.5,97,0.422680412371134,74,0.5078864353312302,0.45222929936305734,-0.030864197530864224,-0.03875063286209446,0.01690650310607844,-0.005154498562227704,-0.007179487179487132,0.9660119230242065
UBER,EQUITY,20,242,117,0.4834710743801653,146,0.5068493150684932,96,0.4479166666666667,73,0.526984126984127,0.46178343949044587,-0.01652892561983471,-0.04351305260396171,0.02168763488971942,-0.008880444550176744,-0.00537153114912664,0.8804525167900557
UDR,EQUITY,5,905,453,0.5005524861878453,585,0.5264957264957265,320,0.453125,230,0.5330396475770925,0.47303271441202477,0.0005524861878453136,-0.03248716138924723,0.027519771775820545,-0.0002655441918430081,0.0002246686137947762,0.9784869072656468
UDR,EQUITY,10,905,451,0.4983425414364641,585,0.5264957264957265,320,0.446875,229,0.5396825396825397,0.48144876325088337,-0.0016574585635358852,-0.04133999824607554,0.016893778185580743,-0.001383708249058197,-0.00020755500207547684,0.935323109281461
UDR,EQUITY,20,905,465,0.5138121546961326,585,0.5521367521367522,320,0.44375,227,0.5653710247349824,0.4792219274977896,0.013812154696132617,-0.051558870038849736,0.03459022719834304,-0.003210249040202645,0.0017980991523247614,0.8387994590414547
UHS,EQUITY,5,903,446,0.4939091915836102,585,0.517948717948718,318,0.449685534591195,232,0.5303964757709251,0.4916151809355693,-0.006090808416389815,-0.036487284187314895,0.0022940106480409117,0.00033480902628198374,-0.0002311604253351085,1.0472828825776401
UHS,EQUITY,10,902,434,0.4811529933481153,584,0.5136986301369864,318,0.42138364779874216,232,0.5432098765432098,0.48629531388152075,-0.018847006651884712,-0.06205688319509456,-0.0051423205334054645,-0.0026434038423329494,-0.002095762474988272,0.9564115970350936
UHS,EQUITY,20,902,443,0.4911308203991131,584,0.5291095890410958,318,0.42138364779874216,230,0.5477031802120141,0.5061946902654867,-0.0088691796008869,-0.05657235981290104,-0.015063869866373591,-0.003995534739792942,-0.0013818797000889615,0.916821845511289
ULTA,EQUITY,5,764,394,0.5157068062827225,570,0.5561403508771929,194,0.39690721649484534,156,0.5684782608695652,0.4809575625680087,0.015706806282722474,-0.052771454586842736,0.03474924371471377,0.0013204813544751331,0.0016368227820364734,1.0049500630846544
ULTA,EQUITY,10,763,405,0.5307994757536042,569,0.5711775043936731,194,0.41237113402061853,156,0.5778019586507073,0.4923747276688453,0.0307994757536042,-0.04700248289710307,0.038424748084758875,0.0028798897104597506,0.0034576438626821027,0.98533630500874
ULTA,EQUITY,20,761,433,0.568988173455979,567,0.6190476190476191,194,0.422680412371134,156,0.6172300981461287,0.5223555070883316,0.06898817345597896,-0.04824192469014976,0.0466326663676474,0.005265505767543547,0.015327079884740469,0.8674291696259037
UNG,ETF,5,763,393,0.5150720838794234,173,0.4624277456647399,590,0.5305084745762711,184,0.4582893347412883,0.5015873015873016,0.015072083879423381,0.05678274913813508,0.0134847822921218,0.0013841656080258889,0.0015680125441002168,0.992575180412122
UNG,ETF,10,762,404,0.5301837270341208,173,0.4393063583815029,589,0.5568760611205433,184,0.4334038054968288,0.4915254237288136,0.030183727034120755,0.09677992153729198,0.03865830330530717,0.004811741883070169,0.005737705874890864,1.011016560904108
UNG,ETF,20,760,419,0.5513157894736842,173,0.4393063583815029,587,0.5843270868824532,184,0.399364406779661,0.5015940488841658,0.051315789473684204,0.1519513826940232,0.04972174058951839,0.011756018162776357,0.018397691068156863,1.0221096863773738
UNH,EQUITY,5,928,471,0.5075431034482759,693,0.5252525252525253,235,0.4553191489361702,207,0.5374449339207048,0.4801412180052957,0.007543103448275912,-0.029901830472428892,0.027401885442980223,-0.0015714541572067547,0.0006984705318135997,0.8740373287261283
UNH,EQUITY,10,928,462,0.4978448275862069,693,0.5396825396825397,235,0.37446808510638296,206,0.5679012345679012,0.470432480141218,-0.002155172413793094,-0.0700564069816943,0.027412347444988883,-0.0023674915624677883,-2.0438194898608764e-05,0.8991728144699068
UNH,EQUITY,20,927,490,0.5285868392664509,692,0.5867052023121387,235,0.3574468085106383,205,0.598939929328622,0.4814159292035398,0.028586839266450892,-0.07035309006217105,0.047170910062911076,-0.004032449001412295,0.004123095309232161,0.7776120257741486
UNP,EQUITY,5,930,465,0.5,693,0.5194805194805194,237,0.4430379746835443,205,0.5444933920704845,0.47354497354497355,0.0,-0.04449339207048453,0.026455026455026454,-0.0012746243847797623,5.025378159706495e-05,0.9108034774063731
UNP,EQUITY,10,929,463,0.4983853606027987,692,0.5260115606936416,237,0.4177215189873418,205,0.5608465608465608,0.48849557522123893,-0.0016146393972013007,-0.062461200243762116,0.009889785381559768,-0.0023216041120770192,0.0,0.8910953474274471
UNP,EQUITY,20,927,483,0.5210355987055016,690,0.5666666666666667,237,0.3881856540084388,205,0.5830388692579506,0.48364279398762156,0.021035598705501646,-0.06200327055244892,0.03739280471788009,-0.003824052031138606,0.003080477474008525,0.7963793401160464
UPRO,ETF,5,700,395,0.5642857142857143,575,0.5860869565217391,125,0.464,133,0.5786314525810324,0.5180288461538461,0.06428571428571428,-0.014345738295318156,0.046256868131868134,0.0019240492461236965,0.00672787656828433,0.8394194500401213
UPRO,ETF,10,699,414,0.592274678111588,574,0.632404181184669,125,0.408,133,0.6310096153846154,0.5697115384615384,0.09227467811158796,-0.03873493727302746,0.022563139650049524,0.004184947705560651,0.014215702809890374,0.7863823680318088
UPRO,ETF,20,697,416,0.5968436154949784,572,0.6503496503496503,125,0.352,133,0.6590361445783133,0.5445783132530121,0.09684361549497844,-0.062192529083334835,0.05226530224196635,0.00393670508709866,0.02615253618781188,0.7332355458824196
UPS,EQUITY,5,895,437,0.488268156424581,515,0.512621359223301,380,0.45526315789473687,240,0.5312775330396475,0.4766107678729038,-0.01173184357541901,-0.04300937661506654,0.011657388551677195,-0.0013654555960171926,-0.0006063230835859912,0.9313283157433125
UPS,EQUITY,10,894,411,0.4597315436241611,515,0.49320388349514566,379,0.41424802110817943,240,0.5291005291005291,0.5079505300353356,-0.040268456375838924,-0.069368985476368,-0.04821898641117456,-0.0028829857979501966,-0.0027435455963698008,0.9918443700150281
UPS,EQUITY,20,892,399,0.44730941704035876,515,0.487378640776699,377,0.3925729442970822,240,0.5335689045936396,0.45977011494252873,-0.05269058295964124,-0.08625948755328083,-0.01246069790216997,-0.008752307665013453,-0.005274749864480344,0.8796730338682557
URI,EQUITY,5,914,462,0.5054704595185996,627,0.5470494417862839,287,0.4146341463414634,221,0.5533039647577093,0.5079505300353356,0.005470459518599591,-0.047833505239109675,-0.0024800705167360437,0.000918795339219644,0.0008539142390400212,1.0153876351207425
URI,EQUITY,10,913,473,0.5180722891566265,626,0.5750798722044729,287,0.39372822299651566,221,0.5749559082892416,0.527802294792586,0.01807228915662651,-0.05688361913261508,-0.009730005635959493,0.0012719792096986982,0.004493464052287566,0.9636568338351005
